pnl,hold,win,open_vs_ama,gap_pct,exit,ticker
-1.7900009155273438,3,False,above,1.4955384315192628,SX,KLAC
1.4899978637695312,0,True,above,3.52486234446756,SX,KLAC
-0.4099998474121094,1,False,above,2.043975649645078,SX,KLAC
-1.4200057983398438,4,False,above,0.041745174063150044,SX,KLAC
0.5699996948242188,0,True,above,0.1819670338401655,SX,KLAC
-0.31999969482421875,1,False,above,1.8333334386075928,SX,KLAC
-2.8000030517578125,3,False,above,1.604172912049796,SX,KLAC
0.8700027465820312,0,True,above,2.260303077096922,SX,KLAC
0.100006103515625,0,True,above,1.9792583808647801,SX,KLAC
0.720001220703125,0,True,above,0.9544964452643949,SX,KLAC
4.4799957275390625,1,True,above,2.382596566134855,TP,KLAC
1.0100021362304688,0,True,above,2.5577554078443017,SX,KLAC
2.9300003051757812,0,True,above,3.5741542961294432,SX,KLAC
-1.3899993896484375,1,False,above,0.9988957878680673,SX,KLAC
0.18000030517578125,1,True,above,5.466705355769235,SX,KLAC
-0.04000091552734375,0,False,above,0.8728735849450235,SX,KLAC
1.5199966430664062,3,True,above,2.1708451337925276,SX,KLAC
0.9300003051757812,1,True,above,0.4820562189368378,SX,KLAC
2.4199981689453125,0,True,above,0.5055296076675512,SX,KLAC
5.040000915527344,1,True,above,6.6711182036715275,TP,KLAC
2.2099990844726562,1,True,above,4.946195289918402,SX,KLAC
-5.989990234375,3,False,above,2.5165662898979124,SX,KLAC
0.0800018310546875,0,True,above,3.145149355124251,SX,KLAC
1.6800079345703125,0,True,above,0.48262796353189485,SX,KLAC
2.489990234375,0,True,above,4.838983369592893,SX,KLAC
9.959991455078125,2,True,below,-0.07025565933843314,TP,KLAC
0.1299896240234375,0,True,below,-1.8610636355591577,SX,KLAC
-6.0200042724609375,3,False,above,3.5616395523739603,SX,KLAC
13.980010986328125,1,True,above,11.9504634495321,TP,KLAC
