ticker,cik,doc_type,accession,document,status,text_len,table_count,html_path,text_path
CDP,860546,earnings_exhibit,0000860546-23-000045,cdp09302023ex991.htm,fetched,131289,50,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDP_000086054623000045_cdp09302023ex991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDP_000086054623000045_cdp09302023ex991.htm.txt
CDP,860546,periodic_10q_10k,0000860546-23-000048,ofc-20230930.htm,fetched,171216,71,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDP_000086054623000048_ofc-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDP_000086054623000048_ofc-20230930.htm.txt
CDRE,1860543,primary_8k,0001558370-23-018284,cdre-20231108x8k.htm,fetched,4990,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDRE_000155837023018284_cdre-20231108x8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDRE_000155837023018284_cdre-20231108x8k.htm.txt
CDRE,1860543,earnings_exhibit,0001558370-23-018284,cdre-20231108xex99d1.htm,fetched,23113,27,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDRE_000155837023018284_cdre-20231108xex99d1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDRE_000155837023018284_cdre-20231108xex99d1.htm.txt
CDRE,1860543,earnings_exhibit,0001558370-23-018284,cdre-20231108xex99d2.htm,fetched,14530,19,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDRE_000155837023018284_cdre-20231108xex99d2.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDRE_000155837023018284_cdre-20231108xex99d2.htm.txt
CDRE,1860543,periodic_10q_10k,0001558370-23-018286,cdre-20230930x10q.htm,fetched,147623,85,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDRE_000155837023018286_cdre-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDRE_000155837023018286_cdre-20230930x10q.htm.txt
CDW,1402057,primary_8k,0001402057-23-000168,cdw-20231101.htm,fetched,4372,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDW_000140205723000168_cdw-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDW_000140205723000168_cdw-20231101.htm.txt
CDW,1402057,earnings_exhibit,0001402057-23-000168,cdw-2023930dividendrelease.htm,fetched,3619,1,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDW_000140205723000168_cdw-2023930dividendrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDW_000140205723000168_cdw-2023930dividendrelease.htm.txt
CDW,1402057,earnings_exhibit,0001402057-23-000168,cdw-2023930earningsrelease.htm,fetched,31668,13,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDW_000140205723000168_cdw-2023930earningsrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDW_000140205723000168_cdw-2023930earningsrelease.htm.txt
CDW,1402057,periodic_10q_10k,0001402057-23-000169,cdw-20230930.htm,fetched,156461,50,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDW_000140205723000169_cdw-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDW_000140205723000169_cdw-20230930.htm.txt
CECO,3197,primary_8k,0000950170-23-059752,ceco-20231107.htm,fetched,3229,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CECO_000095017023059752_ceco-20231107.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CECO_000095017023059752_ceco-20231107.htm.txt
CECO,3197,earnings_exhibit,0000950170-23-059752,ceco-ex99_1.htm,fetched,22602,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CECO_000095017023059752_ceco-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CECO_000095017023059752_ceco-ex99_1.htm.txt
CECO,3197,periodic_10q_10k,0000950170-23-059754,ceco-20230930.htm,fetched,128984,52,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CECO_000095017023059754_ceco-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CECO_000095017023059754_ceco-20230930.htm.txt
CELH,1341766,primary_8k,0001341766-23-000036,celh-20231107.htm,fetched,4193,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CELH_000134176623000036_celh-20231107.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CELH_000134176623000036_celh-20231107.htm.txt
CELH,1341766,earnings_exhibit,0001341766-23-000036,ex9912.htm,fetched,4188,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CELH_000134176623000036_ex9912.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CELH_000134176623000036_ex9912.htm.txt
CELH,1341766,earnings_exhibit,0001341766-23-000036,ex992.htm,fetched,20285,17,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CELH_000134176623000036_ex992.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CELH_000134176623000036_ex992.htm.txt
CELH,1341766,periodic_10q_10k,0001341766-23-000035,celh-20230930.htm,fetched,155160,35,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CELH_000134176623000035_celh-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CELH_000134176623000035_celh-20230930.htm.txt
CENX,949157,primary_8k,0000949157-23-000070,cenx-20231108.htm,fetched,3981,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CENX_000094915723000070_cenx-20231108.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CENX_000094915723000070_cenx-20231108.htm.txt
CENX,949157,earnings_exhibit,0000949157-23-000070,a20230930q3ex991earningsre.htm,fetched,18728,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CENX_000094915723000070_a20230930q3ex991earningsre.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CENX_000094915723000070_a20230930q3ex991earningsre.htm.txt
CENX,949157,periodic_10q_10k,0000949157-23-000071,cenx-20230930.htm,fetched,162479,56,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CENX_000094915723000071_cenx-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CENX_000094915723000071_cenx-20230930.htm.txt
CF,1324404,primary_8k,0001104659-23-113430,tm2329400d1_8k.htm,fetched,3385,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CF_000110465923113430_tm2329400d1_8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CF_000110465923113430_tm2329400d1_8k.htm.txt
CF,1324404,earnings_exhibit,0001104659-23-113430,tm2329400d1_ex99-1.htm,fetched,35730,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CF_000110465923113430_tm2329400d1_ex99-1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CF_000110465923113430_tm2329400d1_ex99-1.htm.txt
CF,1324404,primary_8k,0001324404-23-000022,cf-20231101.htm,fetched,3318,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CF_000132440423000022_cf-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CF_000132440423000022_cf-20231101.htm.txt
CF,1324404,earnings_exhibit,0001324404-23-000022,cf-11012023_ex991xearnings.htm,fetched,54054,16,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CF_000132440423000022_cf-11012023_ex991xearnings.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CF_000132440423000022_cf-11012023_ex991xearnings.htm.txt
CF,1324404,periodic_10q_10k,0001324404-23-000025,cf-20230930.htm,fetched,222185,52,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CF_000132440423000025_cf-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CF_000132440423000025_cf-20230930.htm.txt
CFG,759944,primary_8k,0000759944-23-000143,cfg-20231018.htm,fetched,4309,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CFG_000075994423000143_cfg-20231018.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CFG_000075994423000143_cfg-20231018.htm.txt
CFG,759944,earnings_exhibit,0000759944-23-000143,a3q23earningspresentatio.htm,fetched,67655,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CFG_000075994423000143_a3q23earningspresentatio.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CFG_000075994423000143_a3q23earningspresentatio.htm.txt
CFG,759944,earnings_exhibit,0000759944-23-000143,a3q23earningsrelease.htm,fetched,46169,36,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CFG_000075994423000143_a3q23earningsrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CFG_000075994423000143_a3q23earningsrelease.htm.txt
CFG,759944,periodic_10q_10k,0000759944-23-000149,cfg-20230930.htm,fetched,381009,117,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CFG_000075994423000149_cfg-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CFG_000075994423000149_cfg-20230930.htm.txt
CFLT,1699838,primary_8k,0000950170-23-057426,cflt-20231101.htm,fetched,3525,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CFLT_000095017023057426_cflt-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CFLT_000095017023057426_cflt-20231101.htm.txt
CFLT,1699838,earnings_exhibit,0000950170-23-057426,cflt-ex99_1.htm,fetched,30566,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CFLT_000095017023057426_cflt-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CFLT_000095017023057426_cflt-ex99_1.htm.txt
CFLT,1699838,periodic_10q_10k,0000950170-23-057510,cflt-20230930.htm,fetched,396744,69,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CFLT_000095017023057510_cflt-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CFLT_000095017023057510_cflt-20230930.htm.txt
CGNX,851205,primary_8k,0001157523-23-001581,a53709637.htm,fetched,3674,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CGNX_000115752323001581_a53709637.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CGNX_000115752323001581_a53709637.htm.txt
CGNX,851205,earnings_exhibit,0001157523-23-001581,a53709637ex99_1.htm,fetched,20619,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CGNX_000115752323001581_a53709637ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CGNX_000115752323001581_a53709637ex99_1.htm.txt
CGNX,851205,periodic_10q_10k,0000851205-23-000020,cgnx-20231001.htm,fetched,115611,58,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CGNX_000085120523000020_cgnx-20231001.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CGNX_000085120523000020_cgnx-20231001.htm.txt
CHD,313927,primary_8k,0000950170-23-058507,chd-20231103.htm,fetched,2947,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHD_000095017023058507_chd-20231103.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHD_000095017023058507_chd-20231103.htm.txt
CHD,313927,earnings_exhibit,0000950170-23-058507,chd-ex99_1.htm,fetched,29184,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHD_000095017023058507_chd-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHD_000095017023058507_chd-ex99_1.htm.txt
CHD,313927,periodic_10q_10k,0000950170-23-058681,chd-20230930.htm,fetched,118423,54,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHD_000095017023058681_chd-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHD_000095017023058681_chd-20230930.htm.txt
CHDN,20212,primary_8k,0000020212-23-000130,chdn-20231025.htm,fetched,3641,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHDN_000002021223000130_chdn-20231025.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHDN_000002021223000130_chdn-20231025.htm.txt
CHDN,20212,earnings_exhibit,0000020212-23-000130,ex991pressrelease10-25x23.htm,fetched,36693,28,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHDN_000002021223000130_ex991pressrelease10-25x23.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHDN_000002021223000130_ex991pressrelease10-25x23.htm.txt
CHDN,20212,periodic_10q_10k,0000020212-23-000132,chdn-20230930.htm,fetched,180306,121,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHDN_000002021223000132_chdn-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHDN_000002021223000132_chdn-20230930.htm.txt
CHEF,1517175,periodic_10q_10k,0001517175-23-000016,chef-20230929.htm,fetched,102003,53,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHEF_000151717523000016_chef-20230929.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHEF_000151717523000016_chef-20230929.htm.txt
CHRD,1486159,primary_8k,0001486159-23-000036,oas-20231101.htm,fetched,3952,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHRD_000148615923000036_oas-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRD_000148615923000036_oas-20231101.htm.txt
CHRD,1486159,earnings_exhibit,0001486159-23-000036,chrd-q32023earningsrelease.htm,fetched,39717,16,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHRD_000148615923000036_chrd-q32023earningsrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRD_000148615923000036_chrd-q32023earningsrelease.htm.txt
CHRD,1486159,periodic_10q_10k,0001486159-23-000039,chrd-20230930.htm,fetched,176497,46,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHRD_000148615923000039_chrd-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRD_000148615923000039_chrd-20230930.htm.txt
CHRW,1043277,primary_8k,0001043277-23-000034,chrw-20231101.htm,fetched,3495,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHRW_000104327723000034_chrw-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRW_000104327723000034_chrw-20231101.htm.txt
CHRW,1043277,earnings_exhibit,0001043277-23-000034,ex991earningsreleaseq393023.htm,fetched,36286,14,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHRW_000104327723000034_ex991earningsreleaseq393023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRW_000104327723000034_ex991earningsreleaseq393023.htm.txt
CHRW,1043277,earnings_exhibit,0001043277-23-000034,q32023earningsdeck.htm,fetched,25906,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHRW_000104327723000034_q32023earningsdeck.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRW_000104327723000034_q32023earningsdeck.htm.txt
CHRW,1043277,periodic_10q_10k,0001043277-23-000036,chrw-20230930.htm,fetched,137937,48,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CHRW_000104327723000036_chrw-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CHRW_000104327723000036_chrw-20230930.htm.txt
CIEN,936395,primary_8k,0000936395-23-000041,cien-20231206.htm,fetched,4158,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CIEN_000093639523000041_cien-20231206.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CIEN_000093639523000041_cien-20231206.htm.txt
CIEN,936395,earnings_exhibit,0000936395-23-000041,ex9912023q4earningspressre.htm,fetched,27867,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CIEN_000093639523000041_ex9912023q4earningspressre.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CIEN_000093639523000041_ex9912023q4earningspressre.htm.txt
CIEN,936395,earnings_exhibit,0000936395-23-000041,ex9922023q4earningsprese.htm,fetched,17874,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CIEN_000093639523000041_ex9922023q4earningsprese.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CIEN_000093639523000041_ex9922023q4earningsprese.htm.txt
CIEN,936395,periodic_10q_10k,0000936395-23-000044,cien-20231028.htm,fetched,557001,96,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CIEN_000093639523000044_cien-20231028.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CIEN_000093639523000044_cien-20231028.htm.txt
CINF,20286,primary_8k,0000020286-23-000074,cinf-20231026.htm,fetched,3790,3,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CINF_000002028623000074_cinf-20231026.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CINF_000002028623000074_cinf-20231026.htm.txt
CINF,20286,earnings_exhibit,0000020286-23-000074,exhibit9913q23.htm,fetched,46380,18,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CINF_000002028623000074_exhibit9913q23.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CINF_000002028623000074_exhibit9913q23.htm.txt
CINF,20286,earnings_exhibit,0000020286-23-000074,exhibit9923q23.htm,fetched,55922,19,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CINF_000002028623000074_exhibit9923q23.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CINF_000002028623000074_exhibit9923q23.htm.txt
CINF,20286,periodic_10q_10k,0000020286-23-000075,cinf-20230930.htm,fetched,268035,85,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CINF_000002028623000075_cinf-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CINF_000002028623000075_cinf-20230930.htm.txt
