variant,quarter,selection_rank,selected_sleeve,selected_sleeve_rank,ticker,right_tail_exception_score,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct,snapshot_date,tradable_date,hc_score,entry_score_0_100,score,composite_score,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,rm_buy_review_flag,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,tier_structure_score,hp_structure_score,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,repricing_momentum_priority,market_repricing_score,macro_entry_action,risk_penalty_score,post_llm_demote_flag,winner_90d_30pct,loser_90d_minus30pct,entry_open,entry_qoq_pct,prior_entry_qoq_pct,score_change,pre_llm_fundamental_score,pre_llm_fundamental_bucket,revenue_bucket,repricing_momentum_extension,post_llm_candidate_flag,post_llm_high_priority_flag,causal_change,negative_revision_risk,narrative_delta_bucket,operating_leverage_quality,durability,score_addition,macro_mode,macro_spy,macro_position_size_multiplier,total_structure_score,llm_business_improvement_score,fundamental_rerating_score,entry_raw_score,selected,right_tail_exception_score_contributions,right_tail_exception_reason_codes,operating_setting,operating_setting_validation_status,portfolio_max_positions,rm_signal_bucket,rm_active_fields,rm_operating_guidance,hp_signal_bucket,hp_active_fields,hp_operating_guidance,macro_permission_guidance,akg_theme_validation_guidance,portfolio_treatment,right_tail_exception_warning_codes
high_conviction_top15_v3_exception_sleeve,2025Q4,3,right_tail_exception,3,CIFR,137.0,-31.6190,-20.4286,-5.5714,-13.5238,-24.7143,2025-11-04,2025-11-04,,92,,,Tier 0 - Broad right-tail scouting universe,,,,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,RM3 - Mid-price dislocation momentum,RM4 - Persistent repricing wave,1,AI data center power shortage monetization,"[""Hyperscaler AI workload leasing"", ""Texas power infrastructure"", ""HPC data center development""]",direct_beneficiary,high,revenue,accelerating,,13,,,,10,0,,,,,,Repricing momentum priority,20,,4,0,False,False,21.0,323.39,62.62,-3,-4.0,weak,$100M-$500M,Repricing momentum extension,1,1,3,2,inflecting,2,2,3,,,,10,45,8,92,,"{""entry_score_0_100"": 92.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0, ""theme_tailwind_score"": 6.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""THEME_TAILWIND"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
high_conviction_top15_v3_exception_sleeve,2025Q4,4,right_tail_exception,4,VSCO,128.0,10.1394,13.2095,23.1064,26.1159,-2.8075,2025-12-08,2025-12-08,,83,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,14,,1,0,False,False,49.509998,114.7008,13.04,0.0000,-2.0,weak,$2B-$10B,,1,0,3,2,constructive,2,1,1,,,,18,40,12,83,,"{""entry_score_0_100"": 83.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
high_conviction_top15_v3_exception_sleeve,2025Q4,5,right_tail_exception,5,WDC,126.0,12.0386,-9.8199,5.1704,13.2219,79.0418,2025-10-31,2025-10-31,,81,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,14,,4,0,True,False,155.5,109.4276,66.11,0.0000,-4.0,weak,$2B-$10B,,1,1,3,2,inflecting,2,2,3,,,,18,45,8,81,,"{""entry_score_0_100"": 81.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_conservative_10_core_3_exception,2025Q4,1,right_tail_exception,1,IREN,158.0,-27.1848,-26.5704,-28.8281,-29.4886,-38.8880,2025-11-07,2025-11-07,,99,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,AI cloud GPU infrastructure,"[""hyperscale cloud demand"", ""bitcoin mining cash generation"", ""data center capacity expansion""]",direct_beneficiary,high,revenue,accelerating,,13,,,,0,18,,,,,,,19,,4,0,False,True,65.110001,136.76,424.81,-2,-4.0,weak,<$100M,,1,1,3,2,inflecting,2,2,3,,,,18,45,8,99,,"{""entry_score_0_100"": 99.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0, ""theme_tailwind_score"": 6.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""THEME_TAILWIND"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_conservative_10_core_3_exception,2025Q4,2,right_tail_exception,2,MU,149.0,14.7507,32.3627,42.2836,55.8414,79.9906,2025-12-18,2025-12-18,,90,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,AI memory and storage acceleration,"[""Cloud memory margin expansion"", ""Core data center recovery"", ""Free cash flow growth""]",direct_beneficiary,high,revenue,accelerating,,13,,,,0,18,,,,,,,15,,4,0,True,False,256.529999,55.4,,-4,-1.0,weak,>$10B,,1,1,3,0,inflecting,2,2,3,,,,18,45,3,90,,"{""entry_score_0_100"": 90.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0, ""theme_tailwind_score"": 6.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""THEME_TAILWIND"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_conservative_10_core_3_exception,2025Q4,3,right_tail_exception,3,CIFR,137.0,-31.6190,-20.4286,-5.5714,-13.5238,-24.7143,2025-11-04,2025-11-04,,92,,,Tier 0 - Broad right-tail scouting universe,,,,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,RM3 - Mid-price dislocation momentum,RM4 - Persistent repricing wave,1,AI data center power shortage monetization,"[""Hyperscaler AI workload leasing"", ""Texas power infrastructure"", ""HPC data center development""]",direct_beneficiary,high,revenue,accelerating,,13,,,,10,0,,,,,,Repricing momentum priority,20,,4,0,False,False,21.0,323.39,62.62,-3,-4.0,weak,$100M-$500M,Repricing momentum extension,1,1,3,2,inflecting,2,2,3,,,,10,45,8,92,,"{""entry_score_0_100"": 92.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0, ""theme_tailwind_score"": 6.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""THEME_TAILWIND"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_rm1_priority_max2_rm2plus,2025Q4,1,right_tail_exception,1,IREN,158.0,-27.1848,-26.5704,-28.8281,-29.4886,-38.8880,2025-11-07,2025-11-07,,99,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,AI cloud GPU infrastructure,"[""hyperscale cloud demand"", ""bitcoin mining cash generation"", ""data center capacity expansion""]",direct_beneficiary,high,revenue,accelerating,,13,,,,0,18,,,,,,,19,,4,0,False,True,65.110001,136.76,424.81,-2,-4.0,weak,<$100M,,1,1,3,2,inflecting,2,2,3,,,,18,45,8,99,,"{""entry_score_0_100"": 99.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0, ""theme_tailwind_score"": 6.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""THEME_TAILWIND"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_rm1_priority_max2_rm2plus,2025Q4,2,right_tail_exception,2,MU,149.0,14.7507,32.3627,42.2836,55.8414,79.9906,2025-12-18,2025-12-18,,90,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,AI memory and storage acceleration,"[""Cloud memory margin expansion"", ""Core data center recovery"", ""Free cash flow growth""]",direct_beneficiary,high,revenue,accelerating,,13,,,,0,18,,,,,,,15,,4,0,True,False,256.529999,55.4,,-4,-1.0,weak,>$10B,,1,1,3,0,inflecting,2,2,3,,,,18,45,3,90,,"{""entry_score_0_100"": 90.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0, ""theme_tailwind_score"": 6.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""THEME_TAILWIND"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_rm1_priority_max2_rm2plus,2025Q4,3,right_tail_exception,3,CIFR,137.0,-31.6190,-20.4286,-5.5714,-13.5238,-24.7143,2025-11-04,2025-11-04,,92,,,Tier 0 - Broad right-tail scouting universe,,,,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,RM3 - Mid-price dislocation momentum,RM4 - Persistent repricing wave,1,AI data center power shortage monetization,"[""Hyperscaler AI workload leasing"", ""Texas power infrastructure"", ""HPC data center development""]",direct_beneficiary,high,revenue,accelerating,,13,,,,10,0,,,,,,Repricing momentum priority,20,,4,0,False,False,21.0,323.39,62.62,-3,-4.0,weak,$100M-$500M,Repricing momentum extension,1,1,3,2,inflecting,2,2,3,,,,10,45,8,92,,"{""entry_score_0_100"": 92.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0, ""theme_tailwind_score"": 6.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""THEME_TAILWIND"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_rm1_priority_max2_rm2plus,2025Q4,4,right_tail_exception,4,VSCO,128.0,10.1394,13.2095,23.1064,26.1159,-2.8075,2025-12-08,2025-12-08,,83,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,14,,1,0,False,False,49.509998,114.7008,13.04,0.0000,-2.0,weak,$2B-$10B,,1,0,3,2,constructive,2,1,1,,,,18,40,12,83,,"{""entry_score_0_100"": 83.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_rm1_priority_max2_rm2plus,2025Q4,5,right_tail_exception,5,WDC,126.0,12.0386,-9.8199,5.1704,13.2219,79.0418,2025-10-31,2025-10-31,,81,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,14,,4,0,True,False,155.5,109.4276,66.11,0.0000,-4.0,weak,$2B-$10B,,1,1,3,2,inflecting,2,2,3,,,,18,45,8,81,,"{""entry_score_0_100"": 81.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
high_conviction_top15_v3_exception_sleeve,2026Q1,1,right_tail_exception,1,NEOG,108.0,-6.3126,2.3046,6.3126,-3.3066,0.6012,2026-01-09,2026-01-09,,77,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,11,,0,0,False,False,9.980000,45.06,43.04,3,0,mixed,$100M-$500M,Repricing momentum extension,1,0,2,2,constructive,1,1,1,,,,29,28,9,77,,"{""entry_score_0_100"": 77.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""EXCEPTION_SHORTFALL_SELECTED_3_OF_5""]"
high_conviction_top15_v3_exception_sleeve,2026Q1,2,right_tail_exception,2,PTEN,91.0,4.6852,7.6135,19.6193,35.7248,55.0512,2026-01-06,2026-01-06,,68,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,,0,,0,0,True,False,6.830000,-2.01,14.26,-1,5,good,$2B-$10B,,1,0,2,1,constructive,2,1,1,,,,25,37,6,68,,"{""entry_score_0_100"": 68.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""EXCEPTION_SHORTFALL_SELECTED_3_OF_5""]"
high_conviction_top15_v3_exception_sleeve,2026Q1,3,right_tail_exception,3,TEL,78.0,-3.3695,-2.8037,-1.6039,-14.5756,-5.9604,2026-01-22,2026-01-22,,64,,,,,,,,HP0 - High-price broad watchlist,,,,HP3 - Large-revenue theme-leader exception,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,10,,,,,,,0,,0,0,False,False,235.050003,-2.4527,19.92,0.0000,8.0,strong,>$10B,,1,1,3,1,inflecting,2,2,3,,,,10,45,9,64,,"{""entry_score_0_100"": 64.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0}","[""HP_LLM_BEST"", ""HP_SIGNAL""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,0,[],NO_RM_SIGNAL_BUCKET_PRIORITY,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""EXCEPTION_SHORTFALL_SELECTED_3_OF_5""]"
top15_conservative_10_core_3_exception,2026Q1,1,right_tail_exception,1,NEOG,108.0,-6.3126,2.3046,6.3126,-3.3066,0.6012,2026-01-09,2026-01-09,,77,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,11,,0,0,False,False,9.980000,45.06,43.04,3,0,mixed,$100M-$500M,Repricing momentum extension,1,0,2,2,constructive,1,1,1,,,,29,28,9,77,,"{""entry_score_0_100"": 77.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
top15_conservative_10_core_3_exception,2026Q1,2,right_tail_exception,2,PTEN,91.0,4.6852,7.6135,19.6193,35.7248,55.0512,2026-01-06,2026-01-06,,68,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,,0,,0,0,True,False,6.830000,-2.01,14.26,-1,5,good,$2B-$10B,,1,0,2,1,constructive,2,1,1,,,,25,37,6,68,,"{""entry_score_0_100"": 68.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
