ticker,status,cik,company_title,output_path
ALISU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALISU.json
ALIT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALIT.json
ALKS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALKS.json
ALKT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALKT.json
ALL,fetched,899051,ALLSTATE CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALL.json
ALLE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALLE.json
ALLO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALLO.json
ALLR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALLR.json
ALLT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALLT.json
ALM,fetched,1670061,Almonty Industries Inc.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALM.json
ALMS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALMS.json
ALMU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALMU.json
ALNT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALNT.json
ALNY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALNY.json
ALOT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALOT.json
ALOVU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALOVU.json
ALOY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALOY.json
ALPS,http_404,2025774,Alps Group Inc,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALPS.json
ALRM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALRM.json
ALRS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALRS.json
ALT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALT.json
ALTG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALTG.json
ALTI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALTI.json
ALTO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALTO.json
ALTS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALTS.json
ALVO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALVO.json
ALVOW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALVOW.json
ALX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALX.json
ALXO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALXO.json
ALZN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ALZN.json
AMAL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMAL.json
AMAT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMAT.json
AMBA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMBA.json
AMBP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMBP.json
AMBQ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMBQ.json
AMBR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMBR.json
AMC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMC.json
AMCI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMCI.json
AMCR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMCR.json
AMCX,fetched,1514991,AMC Global Media Inc.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMCX.json
AMD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMD.json
AME,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AME.json
AMGN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMGN.json
AMIX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMIX.json
AMKR,fetched,1047127,"AMKOR TECHNOLOGY, INC.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMKR.json
AMLX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMLX.json
AMN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMN.json
AMOD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMOD.json
AMODW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMODW.json
AMP,fetched,820027,AMERIPRISE FINANCIAL INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMP.json
AMPG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMPG.json
AMPGR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMPGR.json
AMPGZ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMPGZ.json
AMPH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMPH.json
AMPL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMPL.json
AMPX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMPX.json
AMR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMR.json
AMRC,fetched,1488139,"Ameresco, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMRC.json
AMRN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMRN.json
AMRX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMRX.json
AMRZ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMRZ.json
AMSC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMSC.json
AMSF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMSF.json
AMST,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMST.json
AMT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMT.json
AMTB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMTB.json
AMTX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMTX.json
AMWD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMWD.json
AMZN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AMZN.json
ANAB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANAB.json
ANDE,fetched,821026,"Andersons, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANDE.json
ANET,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANET.json
ANF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANF.json
ANGH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANGH.json
ANGHW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANGHW.json
ANGI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANGI.json
ANGO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANGO.json
ANIK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANIK.json
ANIP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANIP.json
ANIX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANIX.json
ANL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANL.json
ANNA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANNA.json
ANNAW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANNAW.json
ANNX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANNX.json
ANPA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANPA.json
ANSC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANSC.json
ANTA,fetched,2044255,Antalpha Platform Holding Co,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANTA.json
ANTX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANTX.json
ANY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ANY.json
AOMR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AOMR.json
AON,fetched,315293,Aon plc,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AON.json
AORT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AORT.json
AOS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AOS.json
AOSL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AOSL.json
AOUT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AOUT.json
APA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APA.json
APAC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APAC.json
APACR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APACR.json
APACU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APACU.json
APAD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APAD.json
APADR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APADR.json
APADU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APADU.json
APAM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APAM.json
APC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APC.json
APD,fetched,2969,"Air Products & Chemicals, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APD.json
APEI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APEI.json
APGE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APGE.json
APH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APH.json
API,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_API.json
APLD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APLD.json
APLE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APLE.json
APLM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APLM.json
APLMW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APLMW.json
APLS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APLS.json
APM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APM.json
APO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APO.json
APOG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APOG.json
APP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APP.json
APPF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APPF.json
APPN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APPN.json
APPS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APPS.json
APRE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APRE.json
APTV,fetched,1521332,Aptiv PLC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APTV.json
APVO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APVO.json
APWC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APWC.json
APXT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APXT.json
APXTU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APXTU.json
APXTW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APXTW.json
APYX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_APYX.json
AQB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AQB.json
AQMS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AQMS.json
AQST,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AQST.json
ARAI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARAI.json
ARAY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARAY.json
ARBB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARBB.json
ARBE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARBE.json
ARBEW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARBEW.json
ARBK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARBK.json
ARCB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARCB.json
ARCC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARCC.json
ARCIU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARCIU.json
ARCT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARCT.json
ARDT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARDT.json
ARDX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARDX.json
ARE,fetched,1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARE.json
AREB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AREB.json
AREBW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AREBW.json
AREC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AREC.json
AREN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AREN.json
ARES,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARES.json
ARGX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARGX.json
ARHS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARHS.json
ARI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARI.json
ARKO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARKO.json
ARKR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARKR.json
ARL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARL.json
ARLO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARLO.json
ARLP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARLP.json
ARM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARM.json
AROC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AROC.json
AROW,fetched,717538,ARROW FINANCIAL CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_AROW.json
ARQ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARQ.json
ARQQ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARQQ.json
ARQQW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARQQW.json
ARQT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARQT.json
ARR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARR.json
ARRY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARRY.json
ARTC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARTC.json
ARTCU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARTCU.json
ARTCW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARTCW.json
ARTL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARTL.json
ARTNA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARTNA.json
ARTV,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARTV.json
ARTW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARTW.json
ARVN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARVN.json
ARWR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ARWR.json
ASAN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASAN.json
ASB,fetched,7789,ASSOCIATED BANC-CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASB.json
ASBP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASBP.json
ASBPW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASBPW.json
ASC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASC.json
ASGN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASGN.json
ASIC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASIC.json
ASIX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASIX.json
ASLE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_ASLE.json
