quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason,revenue_filter_keep_under_10b,revenue_bucket,revenue_value_usd,revenue_value_millions,revenue_filter_reason,revenue_fact_name_bucketed,revenue_filed_bucketed,revenue_form_bucketed,revenue_period_end_bucketed,mandatory_index_constituent,mandatory_indexes,mandatory_index_name,pipeline_status,pipeline_missing_reason
2024Q3,LOGI,1032975,0001032975-24-000042,2024-07-23,logi-20240722.htm,exhibit991q1fy25.htm,,3519,23101,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,5481101000,5481.101,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-16,10-K,2022-03-31,False,,,doc_quality_passed,
2024Q3,LOPE,1434588,0001558370-24-011086,2024-08-06,lope-20240806x8k.htm,lope-20240806xex99d1.htm,,2999,32933,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,250125000,250.125,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LOVE,1701758,0001628280-24-040188,2024-09-12,love-20240912.htm,q2fy25pressrelease.htm,,3500,25864,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,141193000,141.193,keep_under_10b,Revenues,2024-06-13,10-Q,2023-04-30,False,,,doc_quality_passed,
2024Q3,LOW,60667,0000060667-24-000137,2024-08-20,low-20240820.htm,exhibit991-08022024.htm;exhibit992-08022024.htm,,3631,23664,0,12,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,False,$10B-$50B,22347000000,22347.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-30,10-Q,2023-05-05,True,SPY,Lowe's,doc_quality_passed,
2024Q3,LPG,1596993,0001596993-24-000037,2024-07-24;2024-08-01,lpg-20240724x8k.htm,lpg-20240724xex99d1.htm;lpg-20240801xex99d1.htm,,4823,8466,0,5,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included,True,$100M-$500M,274221448,274.221,keep_under_10b,Revenues,2024-05-29,10-K,2022-03-31,False,,,doc_quality_passed,
2024Q3,LPLA,1397911,0001397911-24-000103,2024-07-25,lpla-20240725.htm,a2024q2earningsrelease.htm,,3367,50834,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2417832000,2417.832,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LPSN,1102993,0001102993-24-000102,2024-07-31,lpsn-20240731.htm,q22024livepersonex991press.htm,,4129,29564,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,107661000,107.661,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LQDT,1235468,0000950170-24-093292,2024-08-08,lqdt-20240808.htm,lqdt-ex99_1.htm,,3582,33555,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,153736000,153.736,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LSTR,853816,0001193125-24-188922,2024-07-30,d104166d8k.htm,d104166dex991.htm;d104166dex992.htm,,4044,32733,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$1B-$2B,1435675000,1435.675,keep_under_10b,Revenues,2024-05-03,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,LTH,1869198,0001869198-24-000029,2024-08-01,lth-20240731.htm,lth-20240630xex991.htm;lth-20240801xweaverascfore.htm,,6004,35966,0,13,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,510851000,510.851,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LULU,1397187,0001397187-24-000033,2024-08-29,lulu-20240829.htm,lulu-20240728xex991.htm,,3009,18589,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2000792000,2000.792,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-05,10-Q,2023-04-30,True,SPY,Lululemon Athletica,doc_quality_passed,
2024Q3,LUV,92380,0000092380-24-000108,2024-07-25,er-6302024xerdoc.htm,initiativespressrelease_.htm,,57380,14543,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,5706000000,5706.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,True,SPY,Southwest Airlines,doc_quality_passed,
2024Q3,LVS,1300514,0001300514-24-000116,2024-07-24,lvs-20240724.htm,lvs_ex991x06302024.htm,,3935,33152,0,27,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2120000000,2120.0,keep_under_10b,Revenues,2024-04-19,10-Q,2023-03-31,True,SPY,Las Vegas Sands,doc_quality_passed,
2024Q3,LXFR,1096056,0001096056-24-000044,2024-07-30,lxfr-20240730.htm,q224pressrelease-final.htm,,3524,26920,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,101300000,101.3,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-04-02,False,,,doc_quality_passed,
2024Q3,LXU,60714,0000950170-24-088612,2024-07-31,lxu-20240731.htm,lxu-ex99_1.htm,,3908,19129,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,180964000,180.964,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LYB,1489393,0001489393-24-000035,2024-08-02,lyb-20240802.htm,a2024q2ex991_pressrelease.htm;a2024q2ex992_businessresul.htm,,3940,32274,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,False,$10B-$50B,10247000000,10247.0,remove_revenue_10b_plus,Revenues,2024-04-26,10-Q,2023-03-31,True,SPY,LyondellBasell,doc_quality_passed,
2024Q3,LYFT,1759509,0001759509-24-000096,2024-08-07,lyft-20240807.htm,lyft-20240630xpressrelease.htm,,4043,26751,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1000548000,1000.548,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LYV,1335258,0001335258-24-000123,2024-07-30,lyv-20240730.htm,lyv-2024q2xex991.htm,,3497,32017,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3127390000,3127.39,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,Live Nation Entertainment,doc_quality_passed,
2024Q3,LZ,1286139,0001193125-24-176824,2024-07-10;2024-08-07,d843790d8k.htm,d843790dex991.htm,,13182,15393,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,165936000,165.936,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,LZB,57131,0000057131-24-000080,2024-08-20,lzb-20240820.htm,fy25q1pressrelease.htm,,3445,25646,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2356811000,2356.811,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-17,10-K,2022-04-30,False,,,doc_quality_passed,
2024Q3,MA,1141391,0001141391-24-000159,2024-07-31,ma-20240731.htm,ma06302024-exx991xearnings.htm,,3591,37994,0,30,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,5748000000,5748.0,keep_under_10b,Revenues,2024-05-01,10-Q,2023-03-31,True,SPY,Mastercard,doc_quality_passed,
2024Q3,MAA,912595,0000950170-24-088601,2024-07-31,maa-20240731.htm,maa-ex99_1.htm;maa-ex99_2.htm,,5326,78119,0,77,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,529033000,529.033,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,Mid-America Apartment Communities,doc_quality_passed,
2024Q3,MAC,912242,0000912242-24-000120,2024-07-31,mac-20240731.htm,a2024q2-exhibit9911.htm,,3900,77235,0,64,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,214854000,214.854,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MAGN,41719,0000041719-24-000030,2024-08-08,glt-20240808.htm,q22024earningsreleaseex-991.htm,,3394,28242,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,390713000,390.713,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2018-05-01,10-Q,2017-03-31,False,,,doc_quality_passed,
2024Q3,MANH,1056696,0000950170-24-085622,2024-07-23,manh-20240723.htm,manh-ex99_1.htm,,5727,23010,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,221013000,221.013,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MAR,1048286,0001628280-24-033622,2024-07-31,mar-20240731.htm,mar-2024q2xearningsrelease.htm,,3158,53968,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,5615000000,5615.0,keep_under_10b,Revenues,2024-05-01,10-Q,2023-03-31,True,QQQ;SPY,Marriott International,doc_quality_passed,
2024Q3,MAS,62996,0000062996-24-000026,2024-07-25,mas-20240725.htm,a630248-kex99.htm,,3432,18000,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1979000000,1979.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,True,SPY,Masco,doc_quality_passed,
2024Q3,MASI,937556,0000937556-24-000056,2024-07-09;2024-08-06;2024-09-25,masi-20240709.htm,masi-20240709xex991.htm;masi-q22024preearningspr.htm;masi-20240806xex991.htm,,4309,25550,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:error_HTTPError,True,included,True,$500M-$1B,565000000,565.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,MAT,63276,0001628280-24-032594,2024-07-23,mat-20240723.htm,matq22024earningsrelease.htm,,3826,44136,0,44,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,814579000,814.579,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MATV,1000623,0001000623-24-000034,2024-08-07,matv-20240807.htm,ex991earningsrelease2024q2.htm,,3200,36180,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,549000000,549.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MATW,63296,0000063296-24-000062,2024-08-02,matw-20240801.htm,ex991_3q2024earningspr.htm;ex99232024earningstelec.htm,,4199,57366,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$1B-$2B,1671030000,1671.03,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2023-11-17,10-K,2021-09-30,False,,,doc_quality_passed,
2024Q3,MATX,3453,0001558370-24-010599,2024-08-01,matx-20240801x8k.htm,matx-20240801xex99d1.htm;matx-20240801xex99d2.htm,,3511,45895,0,40,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,704800000,704.8,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MAX,1818383,0001818383-24-000059,2024-07-31,max-20240731.htm,maxq22024-earningsreleasex.htm;maxq22024-shareholderlette.htm,,3824,47809,0,33,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,111630000,111.63,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MBC,0001941365,0001941365-24-000094,2024-08-06,mbc-20240806.htm,ex99-1xq22024pressrelease.htm,,3551,29174,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,676700000,676.7,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-26,False,,,doc_quality_passed,
2024Q3,MBLY,0001910139,0001104659-24-084598,2024-08-01,tm2420463d1_8k.htm,tm2420463d1_ex99-1.htm,,3415,28215,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,458000000,458.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,MBUU,1590976,0001590976-24-000070,2024-08-29,mbuu-20240829.htm,exhibit991-4q2024earningre.htm,,2961,44020,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1016062000,1016.062,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MCD,63908,0000063908-24-000119,2024-07-29,mcd-20240729.htm,exhibit991-6302024.htm;exhibit992-6302024.htm,,3434,85689,0,23,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,5898000000,5898.0,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-31,True,DOW;SPY,McDonald's,doc_quality_passed,
2024Q3,MCFT,1638290,0000950170-24-101580,2024-08-29,mcft-20240829.htm,mcft-ex99_1.htm,,3417,27412,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,495480000,495.48,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-04-02,False,,,doc_quality_passed,
2024Q3,MCHP,827054,0000827054-24-000138,2024-08-01,mchp-20240801.htm,exhibit991q1fy25.htm,,3666,34939,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,6820900000,6820.9,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-23,10-K,2022-03-31,True,QQQ;SPY,Microchip Technology,doc_quality_passed,
2024Q3,MCK,927653,0000927653-24-000096,2024-08-07,mck-20240807.htm,mck_exhibit991x6302024.htm,,3740,39781,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,>$50B,263966000000,263966.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-K,2022-03-31,True,SPY,McKesson Corporation,doc_quality_passed,
2024Q3,MCO,1059556,0001059556-24-000123,2024-07-23,mco-20240723.htm,a2q24earningsrelease.htm,,4129,45399,0,48,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1470000000,1470.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,True,SPY,Moody's Corporation,doc_quality_passed,
2024Q3,MCS,62234,0000062234-24-000044,2024-08-01,mcs-20240801.htm,mcs-20240801xex991.htm,,3082,27833,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,152276000,152.276,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-30,False,,,doc_quality_passed,
2024Q3,MCW,1853513,0000950170-24-088556,2024-07-31,mcw-20240731.htm,mcw-ex99_1.htm,,3414,24684,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,225960000,225.96,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MCY,64996,0001193125-24-188856,2024-07-30,d874945d8k.htm,d874945dex991.htm,,3434,18657,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1106579000,1106.579,keep_under_10b,Revenues,2024-04-30,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MDB,1441816,0001441816-24-000185,2024-08-29,mdb-20240829.htm,mdb-73124xex991xrelease.htm,,3445,29912,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,368280000,368.28,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-31,10-Q,2023-04-30,False,,,doc_quality_passed,
2024Q3,MDLZ,1103982,0001103982-24-000091,2024-07-30,mdlz-20240730.htm,mdlzearningsreleasecontent.htm,,4421,82464,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,9166000000,9166.0,keep_under_10b,Revenues,2024-04-30,10-Q,2023-03-31,True,QQQ;SPY,Mondelez International,doc_quality_passed,
2024Q3,MDT,1613103,0001613103-24-000140,2024-08-20,mdt-20240820.htm,exhibit991-fy25q1earningsr.htm,,5847,30234,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,31686000000,31686.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-20,10-K,2022-04-29,True,SPY,Medtronic,doc_quality_passed,
2024Q3,MEC,1766368,0001558370-24-011107,2024-08-06,tmb-20240806x8k.htm,tmb-20240806xex99.htm,,3144,33529,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,142645000,142.645,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MED,910329,0001628280-24-034743,2024-08-05,med-20240805.htm,medearningsrelease08052024.htm,,3393,17470,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,348983000,348.983,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-29,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MEG,1643615,0000950170-24-091889,2024-08-06,meg-20240806.htm,meg-ex99_1.htm,,4323,33927,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,131428000,131.428,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MEI,65270,0000950170-24-082851,2024-07-11;2024-09-05,mei-20240708.htm,mei-ex99_1.htm;mei-ex99_1.htm,,4431,59324,0,20,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,878400000,878.4,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-03-07,10-Q,2023-01-28,False,,,doc_quality_passed,
2024Q3,MELI,1099590,0001099590-24-000023,2024-08-01,meli-20240801.htm,meli-20240801xex991.htm,,3274,46475,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3186000000,3186.0,keep_under_10b,Revenues,2024-05-03,10-Q,2023-03-31,True,QQQ,Mercado Libre,doc_quality_passed,
2024Q3,MERC,1333274,0000950170-24-094095,2024-08-08,merc-20240808.htm,merc-ex99_1.htm,,3710,31230,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,522666000,522.666,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MET,1099219,0001099219-24-000196,2024-07-31,met-20240731.htm,ex991earningsreleasetables.htm;ex992qfsq224.htm;exhibit993q22024totalaum.htm,,5254,159614,0,62,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included,False,$10B-$50B,15388000000,15388.0,remove_revenue_10b_plus,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,MetLife,doc_quality_passed,
2024Q3,META,1326801,0001326801-24-000065,2024-07-31,meta-20240731.htm,meta-06302024xexhibit991.htm,,3923,18298,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,28645000000,28645.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,True,QQQ;SPY,Meta Platforms,doc_quality_passed,
2024Q3,MG,1436126,0001436126-24-000046,2024-07-31,mg-20240731.htm,a8kexhibit991-q22024.htm,,7141,29019,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,168016000,168.016,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MGM,789570,0000789570-24-000021,2024-07-31,mgm-20240731.htm,mgmex991q22024earningrelea.htm,,3375,29757,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3873296000,3873.296,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,True,SPY,MGM Resorts,doc_quality_passed,
2024Q3,MGNI,1595974,0001595974-24-000031,2024-08-07,mgni-20240807.htm,a991-earningsq22024.htm,,3535,30407,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,130150000,130.15,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MGPI,835011,0001628280-24-033883,2024-08-01,mgpi-20240801.htm,mgpiq22024ex-991.htm,,3467,37756,0,27,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,201010000,201.01,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MGRC,752714,0000950170-24-086477,2024-07-25,mgrc-20240725.htm,mgrc-ex99_1.htm,,3112,30513,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,163718000,163.718,keep_under_10b,Revenues,2024-04-25,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MGY,1698990,0001698990-24-000027,2024-07-31,mgy-20240731.htm,mgy_2q24xearningspresent.htm;q22024pressrelease.htm,,3916,52964,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,308382000,308.382,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MHO,799292,0000799292-24-000065,2024-07-30,mho-20240730.htm,exhibit991earningspressrel.htm,,3059,12312,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1000530000,1000.53,keep_under_10b,Revenues,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,MIDD,769520,0000769520-24-000031,2024-08-01,midd-20240801.htm,middex991er-q22024.htm,,3566,16851,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1007396000,1007.396,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,MIR,1809987,0001628280-24-034165,2024-08-01,mir-20240801.htm,a2024-0630exhibit991.htm,,3450,27504,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,182100000,182.1,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
