quarter,ticker,event_date,event_accession,revenue_bucket,revenue_value,net_income_value,assets_value,financing_cash_flow_value,investing_cash_flow_value,operating_cash_flow_value,earnings_score,earnings_score_bucket,guidance_torque,earnings_torque,segment_wave_torque,margin_quality,warning_penalty,guidance_vs_current_pct,score_status,score_missing_fields,extraction_source,quarter_revenue_millions,quarter_revenue_yoy_pct,quarter_revenue_qoq_pct,guidance_revenue_millions,guidance_gross_margin_pct,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,primary_text_len,exhibit_text_len,json_path,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2024Q3,CAR,2024-08-05,0000723612-24-000042,$2B-$10B,2557000000,312000000,32569000000,841000000,-1678000000,819000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3000,,,,,6,3,6,6,3321,29795,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CAR/CAR_2024-08-05_000072361224000042.json,2024-08-06,87.000000,0.5747,2.3333,-18.1724,2.3333,3.7586
2024Q3,CARG,2024-08-08,0000950170-24-093892,$100M-$500M,231963000,16132000,918927000,-73238000,-5887000,66345000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,212,,,,,6,6,6,6,3462,45964,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CARG/CARG_2024-08-08_000095017024093892.json,2024-08-09,25.059999,12.5698,15.7223,8.5395,20.5906,33.1205
2024Q3,CARR,2024-07-25,0001783180-24-000075,$2B-$10B,5273000000,387000000,32822000000,-213000000,-100000000,120000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,6700,,,,,6,6,6,5,3898,29381,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CARR/CARR_2024-07-25_000178318024000075.json,2024-07-26,65.800003,-3.4195,3.9514,8.9666,22.2036,10.7903
2024Q3,CARS,2024-08-08,0000950170-24-093338,$100M-$500M,167068000,11479000,1172449000,-35647000,-5371000,28141000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,178.9,,,178,,6,6,6,6,3327,29736,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CARS/CARS_2024-08-08_000095017024093338.json,2024-08-09,16.340000,9.2411,9.1799,6.0588,-3.5496,9.2411
2024Q3,CASH,2024-07-24,0000907471-24-000082,$100M-$500M,378277000,82613000,6868256000,-8644000,-131072000,183829000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,176.7,,,,,6,1,6,6,36631,45025,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CASH/CASH_2024-07-24_000090747124000082.json,2024-07-25,65.000000,-5.3538,-5.3077,2.3231,2.4769,11.8154
2024Q3,CBL,2024-08-09,0000950170-24-094441,$100M-$500M,136359000,2259000,2405905000,-110009000,29872000,33175000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1.3,,,,,6,6,6,6,3399,77473,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CBL/CBL_2024-08-09_000095017024094441.json,2024-08-12,25.370001,2.5621,3.2716,0.9854,2.7197,9.4206
2024Q3,CBOE,2024-08-02,0001558370-24-010646,$500M-$1B,663800000,173400000,7487500000,-141200000,1900000,1030800000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,513.8,,,,,6,6,6,6,3284,52124,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CBOE/CBOE_2024-08-02_000155837024010646.json,2024-08-05,193.940002,3.6300,9.8948,8.5026,8.4975,8.0747
2024Q3,CBRL,2024-09-19,0001104659-24-101208,$2B-$10B,2606076000,17129000,2218094000,-87241000,-86648000,151236000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,894.4,,,,,6,6,6,6,3265,30358,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CBRL/CBRL_2024-09-19_000110465924101208.json,2024-09-20,41.299999,9.8063,4.6489,21.2833,14.3341,26.2228
2024Q3,CBT,2024-08-05,0000950170-24-090886,$1B-$2B,1998000000,129000000,3604000000,-210000000,-64000000,214000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,2826,47144,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CBT/CBT_2024-08-05_000095017024090886.json,2024-08-06,94.849998,4.6495,10.3532,5.1239,16.8160,16.0675
2024Q3,CBZ,2024-07-31,0001628280-24-033643,$100M-$500M,454606000,73160000,2043592000,61778000,-45896000,-44511000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,420,,,,,6,6,6,6,3138,31952,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CBZ/CBZ_2024-07-31_000162828024033643.json,2024-08-01,70.180000,-1.9949,2.0376,4.2320,-4.1180,0.9974
2024Q3,CC,2024-08-01,0000950170-24-089310,$1B-$2B,1536000000,145000000,8251000000,-68000000,-97000000,-124000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1500,,,,,6,5,6,6,3194,38528,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CC/CC_2024-08-01_000095017024089310.json,2024-08-02,20.100000,-11.0945,-8.6567,-7.3134,-1.9403,-9.6517
2024Q3,CCC,2024-07-30,0000950170-24-087864,$100M-$500M,204919000,2184000,3051040000,-4014000,-14534000,33078000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,232.6,,,,,6,2,6,6,3511,26818,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CCC/CCC_2024-07-30_000095017024087864.json,2024-07-31,10.240000,-0.7812,4.6875,5.2734,7.9102,6.7383
2024Q3,CCI,2024-07-17,0001051470-24-000180,$1B-$2B,1773000000,418000000,38527000000,-139000000,-407000000,606000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,81,,,,,6,6,6,6,3887,72192,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CCI/CCI_2024-07-17_000105147024000180.json,2024-07-18,105.000000,2.9809,5.9714,4.2857,14.5238,10.1714
2024Q3,CCL,2024-09-30,0000815097-24-000069,$2B-$10B,9343000000,-1100000000,49120000000,-1552000000,-1509000000,1525000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,7900,,,,,6,6,6,6,4631,39456,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CCL/CCL_2024-09-30_000081509724000069.json,2024-10-01,18.700001,9.2513,13.7968,17.6471,38.9840,33.9572
2024Q3,CCOI,2024-08-08,0001104659-24-087003,$100M-$500M,359949000,6148000,3211619000,-54616000,-23204000,35821000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,239.8,,,,,6,1,6,6,3701,58754,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CCOI/CCOI_2024-08-08_000110465924087003.json,2024-08-09,68.870003,10.0189,1.8876,3.5139,15.3187,23.9291
2024Q3,CCRN,2024-07-31,0001628280-24-033758,$500M-$1B,622707000,29436000,679317000,-46681000,-3496000,46865000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,82.4,,,,,6,4,6,6,3581,29915,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CCRN/CCRN_2024-07-31_000162828024033758.json,2024-08-01,17.320000,-17.3787,-18.8222,-15.5312,-22.4018,-32.4480
2024Q3,CCS,2024-07-24,0001576940-24-000057,$500M-$1B,752990000,33311000,4139362000,-58282000,-20936000,191334000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,83.7,63,,,,6,4,6,6,7599,27610,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CCS/CCS_2024-07-24_000157694024000057.json,2024-07-25,96.620003,-4.2331,-5.0300,5.6717,6.5721,-5.3095
2024Q3,CDE,2024-08-07,0000215466-24-000097,$100M-$500M,187298000,-24586000,2080848000,69435000,-29317000,-35003000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,222,,,,,6,6,6,6,3340,56971,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CDE/CDE_2024-08-07_000021546624000097.json,2024-08-08,5.300000,18.8679,14.7170,-0.1887,16.7924,11.5094
2024Q3,CDNS,2024-07-22,0000813672-24-000150,$1B-$2B,1021690000,241804000,5669491000,-197352000,-35672000,267401000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,1061,,,3100,,6,6,6,6,3509,46992,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CDNS/CDNS_2024-07-22_000081367224000150.json,2024-07-23,285.859985,-12.6740,-6.7236,-3.5962,-4.1209,-11.4427
2024Q3,CDP,2024-07-29,0000860546-24-000050,$100M-$500M,167501000,80398000,4177992000,-143533000,85183000,58745000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,3858,122350,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CDP/CDP_2024-07-29_000086054624000050.json,2024-07-30,28.600000,0.4545,0.3846,4.3007,6.0489,13.8462
2024Q3,CDRE,2024-08-09,0001558370-24-011748,$100M-$500M,111748000,7002000,431179000,-9303000,-580000,12722000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,28.3,,,,,6,6,6,6,5141,40679,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CDRE/CDRE_2024-08-09_000155837024011748.json,2024-08-12,33.849998,3.4269,2.9247,1.7725,18.8183,2.8951
2024Q3,CDW,2024-07-31,0001402057-24-000135,$2B-$10B,5103100000,230100000,13284600000,-348200000,-54200000,365400000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,5423,,,,,6,2,6,6,4330,34124,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CDW/CDW_2024-07-31_000140205724000135.json,2024-08-01,216.149994,-1.8737,4.0666,0.7032,4.6958,-9.7571
2024Q3,CECO,2024-07-30,0000950170-24-087502,$100M-$500M,750000000,1978000,600291000,34359000,-26655000,-12021000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,137.5,,,,,6,6,6,6,3215,24350,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CECO/CECO_2024-07-30_000095017024087502.json,2024-07-31,29.510000,-5.9980,-7.7940,-1.8977,-4.4392,-23.5513
2024Q3,CELH,2024-08-06,0001341766-24-000059,$100M-$500M,259939000,41227000,1536396000,-6314000,980000,-13831000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,402,,,,,6,3,6,6,4170,35508,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CELH/CELH_2024-08-06_000134176624000059.json,2024-08-07,40.209999,3.3574,-1.0196,-20.5173,-28.3263,-21.0893
2024Q3,CENX,2024-08-08,0000949157-24-000076,$500M-$1B,552400000,-38600000,1846500000,-9400000,-14300000,-200000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,560.8,,,,,6,4,6,6,3967,19383,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CENX/CENX_2024-08-08_000094915724000076.json,2024-08-09,12.570000,13.4447,15.3540,-4.0573,21.2411,75.8154
2024Q3,CF,2024-08-07,0001104659-24-086801,$2B-$10B,2012000000,650000000,14376000000,-410000000,-34000000,947000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,3376,21765,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CF/CF_2024-08-07_000110465924086801.json,2024-08-08,77.190002,5.1172,6.0370,1.6582,14.2246,7.6305
2024Q3,CFG,2024-07-17,0000759944-24-000138,$2B-$10B,2128000000,511000000,221964000000,-5219000000,1492000000,1154000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3,,,,,6,6,6,6,4284,118728,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CFG/CFG_2024-07-17_000075994424000138.json,2024-07-18,40.720001,5.5992,-5.7220,2.1611,-0.2947,4.1503
2024Q3,CFLT,2024-07-31,0000950170-24-088555,$100M-$500M,174302000,-152555000,2460809000,37729000,-52483000,-77772000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,225,,,,,6,6,6,6,3508,29010,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CFLT/CFLT_2024-07-31_000095017024088555.json,2024-08-01,22.065001,-8.5429,0.1586,-7.6818,-7.6365,4.5547
2024Q3,CGNX,2024-07-31,0000851205-24-000069,$100M-$500M,201124000,25615000,2017812000,-39324000,-5788000,27553000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,225,,,,,6,6,6,6,3694,26620,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CGNX/CGNX_2024-07-31_000085120524000069.json,2024-08-01,46.000000,-16.3043,-13.0217,-16.8261,-11.9565,-12.0435
2024Q3,CHD,2024-08-02,0000950170-24-089586,$1B-$2B,1429800000,203200000,8569200000,-311700000,-29600000,273100000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1170.6,,,,,6,6,6,6,2934,30107,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CHD/CHD_2024-08-02_000095017024089586.json,2024-08-05,99.000000,1.0000,2.8384,7.2929,2.0606,4.0000
2024Q3,CHDN,2024-07-24,0000020212-24-000100,$500M-$1B,559500000,155700000,6955500000,-237700000,54500000,215900000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,890.7,,,,,6,0,6,6,3623,35234,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CHDN/CHDN_2024-07-24_000002021224000100.json,2024-07-25,137.710007,-5.3446,-1.5395,-0.8278,-0.3849,-2.5997
2024Q3,CHEF,2024-07-31,0001517175-24-000012,$500M-$1B,719645000,1401000,1705306000,-5141000,-59633000,-2261000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3665,,,,,6,3,6,6,3466,26501,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CHEF/CHEF_2024-07-31_000151717524000012.json,2024-08-01,41.750000,-12.5749,-5.3413,1.4850,0.6228,-5.9641
2024Q3,CHRD,2024-08-07,0001486159-24-000042,$500M-$1B,896517000,296999000,6926150000,-228074000,-241588000,468811000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,3868,41300,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CHRD/CHRD_2024-08-07_000148615924000042.json,2024-08-08,148.350006,3.4041,-0.9774,-10.2730,-7.1250,-11.0482
2024Q3,CHRW,2024-07-31,0001043277-24-000039,$2B-$10B,4611670000,114891000,5595584000,-205992000,-26950000,254544000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3000,,,,,6,1,6,6,3478,66041,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CHRW/CHRW_2024-07-31_000104327724000039.json,2024-08-01,98.860001,-0.1618,1.8309,4.8048,11.6427,10.9043
2024Q3,CIEN,2024-09-04,0000936395-24-000030,$2B-$10B,2189176000,133895000,5601495000,479575000,-277270000,-35828000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,942.3,,,,,6,5,6,6,5235,40283,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CIEN/CIEN_2024-09-04_000093639524000030.json,2024-09-05,54.009998,4.2400,13.7197,17.7375,17.0894,35.4379
2024Q3,CINF,2024-07-25,0000020286-24-000047,$2B-$10B,2241000000,225000000,32769000000,-197000000,-362000000,250000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,1,6,6,3768,98090,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CINF/CINF_2024-07-25_000002028624000047.json,2024-07-26,116.000000,8.4655,11.9569,14.2759,17.4052,19.1724
2024Q3,CL,2024-07-26,0000021665-24-000029,$2B-$10B,4770000000,372000000,16393000000,-375000000,-264000000,735000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,4125,32092,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CL/CL_2024-07-26_000002166524000029.json,2024-07-29,100.800003,1.8948,1.0417,4.9504,2.8373,-5.0198
2024Q3,CLB,2024-07-24,0000950170-24-086092,$100M-$500M,128356000,2373000,593617000,6064000,-2038000,-3169000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,130.6,,,,,6,6,6,6,3505,28915,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CLB/CLB_2024-07-24_000095017024086092.json,2024-07-25,22.020000,-5.0863,-12.5341,-15.8946,-12.8974,-22.4342
2024Q3,CLNE,2024-08-07,0001558370-24-011356,$100M-$500M,132183000,-38697000,1259458000,-772000,60522000,-19004000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,98,,,,,6,6,6,6,3885,37067,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CLNE/CLNE_2024-08-07_000155837024011356.json,2024-08-08,2.570000,29.1829,20.6226,1.9455,14.3969,26.4591
2024Q3,CLW,2024-08-06,0001504337-24-000040,$500M-$1B,525400000,23800000,1671800000,-6300000,-21500000,-9100000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,586,,,,,6,2,6,6,5144,22690,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CLW/CLW_2024-08-06_000150433724000040.json,2024-08-07,45.560001,-29.9385,-27.5461,-32.9236,-42.5373,-38.4987
2024Q3,CLX,2024-08-01,0000021076-24-000027,$2B-$10B,5370000000,-27000000,5945000000,-526000000,-142000000,728000000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,1900,-6,,,,6,6,6,6,3342,66768,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CLX/CLX_2024-08-01_000002107624000027.json,2024-08-02,142.000000,-0.1479,6.4225,13.4648,16.4225,11.6549
2024Q3,CMCO,2024-07-31,0001005229-24-000231,$500M-$1B,906555000,29660000,1685707000,420700000,-554311000,48881000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,239.7,2,,,,6,6,6,6,5551,30385,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CMCO/CMCO_2024-07-31_000100522924000231.json,2024-08-01,37.970001,-14.6695,-13.4053,-13.8004,-5.1883,-15.3806
2024Q3,CME,2024-07-24,0001156375-24-000143,$1B-$2B,1441600000,883800000,129706100000,-9198500000,-17200000,902400000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1500,,,,,6,0,6,5,4691,16926,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CME/CME_2024-07-24_000115637524000143.json,2024-07-25,197.389999,-0.0861,5.2992,5.5930,9.3571,15.0717
2024Q3,CMG,2024-07-24,0001058090-24-000030,$2B-$10B,2368580000,291644000,8044362000,-193883000,-235549000,455036000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3000,,,,,6,1,6,6,3322,26659,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CMG/CMG_2024-07-24_000105809024000030.json,2024-07-25,50.509998,3.3063,2.2570,8.3944,15.4029,16.8482
2024Q3,CMI,2024-08-01,0000026172-24-000033,$2B-$10B,8453000000,806000000,32005000000,-363000000,-228000000,495000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,8800,,,,,6,6,6,6,3240,38411,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CMI/CMI_2024-08-01_000002617224000033.json,2024-08-02,303.709991,-4.2047,0.6980,0.2009,7.4314,8.3204
2024Q3,CMP,2024-09-17,0001227654-24-000168,$500M-$1B,763500000,-21900000,1818000000,102900000,-49600000,149500000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,160.6,,,,,6,6,6,6,3690,29639,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CMP/CMP_2024-09-17_000122765424000168.json,2024-09-18,11.120000,8.0935,8.9029,21.7626,32.7338,15.0180
2024Q3,CMS,2024-07-25,0001104659-24-082494,$2B-$10B,2284000000,204000000,33517000000,27000000,-651000000,1040000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,7577,20818,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CMS/CMS_2024-07-25_000110465924082494.json,2024-07-26,63.459999,1.6388,3.9395,6.6971,10.4318,13.0949
2024Q3,CNDT,2024-08-07,0001677703-24-000115,$500M-$1B,922000000,-6000000,3162000000,-19000000,-22000000,-12000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,9629,85111,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CNDT/CNDT_2024-08-07_000167770324000115.json,2024-08-08,3.090000,7.1197,27.1845,18.4466,31.0680,33.6570
2024Q3,CNK,2024-08-02,0000950170-24-089582,$500M-$1B,610700000,-3100000,5230600000,-12900000,-55000000,-42200000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,734,,,,,6,3,6,6,3562,18991,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CNK/CNK_2024-08-02_000095017024089582.json,2024-08-05,23.840000,11.2416,18.1628,16.3171,12.2483,24.0352
2024Q3,CNMD,2024-07-31,0001174947-24-000936,$100M-$500M,295468000,1819000,2300021000,5350000,-4254000,-3847000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,332.1,,,,,6,6,6,6,3353,18004,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CNMD/CNMD_2024-07-31_000117494724000936.json,2024-08-01,63.400002,4.1640,7.1136,12.2398,13.4385,2.9338
2024Q3,CNNE,2024-08-08,0001704720-24-000067,$100M-$500M,209200000,-4100000,3132800000,1200000,-44400000,-19700000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,576,,,,,6,6,6,6,3668,66548,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/CNNE/CNNE_2024-08-08_000170472024000067.json,2024-08-09,19.000000,3.0000,5.0000,-0.5263,-3.0526,10.3684
